"file","Time","Well","Measurements","Growth_Media","Strain_Names"
"GC_A123/sorted1",2.25,"C3",0.0167,"Fly","PAO1"
"GC_A123/sorted1",2.25,"C4",0.0293,"Fly","PAO1"
"GC_A123/sorted1",2.25,"C5",0.035,"Fly","phzA"
"GC_A123/sorted1",2.25,"C6",0.0237,"Fly","phzA"
"GC_A123/sorted1",2.25,"C7",0.0457,"Fly","phzA"
"GC_A123/sorted1",2.25,"C8",0.0468,"Fly","phzA"
"GC_A123/sorted1",2.25,"C9",0.084,"Fly","phzB"
"GC_A123/sorted1",2.25,"C10",0.1102,"Fly","phzB"
"GC_A123/sorted1",2.25,"C11",0.1216,"Fly","phzB"
"GC_A123/sorted1",2.25,"E2",-0.0375,"Fly","plcN"
"GC_A123/sorted1",2.25,"E3",-0.0272,"Fly","plcN"
"GC_A123/sorted1",2.25,"E4",-0.00569999999999998,"Fly","plcN"
"GC_A123/sorted1",2.25,"E5",-0.00409999999999999,"Fly","hcnB"
"GC_A123/sorted1",2.25,"E6",0.0287,"Fly","hcnB"
"GC_A123/sorted1",2.25,"E7",0.0392,"Fly","hcnB"
"GC_A123/sorted1",2.25,"E8",0.0392,"Fly","hcnB"
"GC_A123/sorted1",2.25,"E9",0.064,"Fly","mexB"
"GC_A123/sorted1",2.25,"E10",0.079,"Fly","mexB"
"GC_A123/sorted1",2.25,"E11",0.0763,"Fly","mexB"
"GC_A123/sorted1",2.25,"G2",-0.0332,"Fly","aprX"
"GC_A123/sorted1",2.25,"G3",-0.0417,"Fly","aprX"
"GC_A123/sorted1",2.25,"G4",0.00590000000000002,"Fly","aprX"
"GC_A123/sorted1",2.25,"G5",-0.00189999999999996,"Fly","aprX"
"GC_A123/sorted1",2.25,"G6",-0.026,"Fly","OBC2"
"GC_A123/sorted1",2.25,"G7",0.00380000000000003,"Fly","OBC2"
"GC_A123/sorted1",2.25,"G8",-0.00419999999999998,"Fly","OBC2"
"GC_A123/sorted1",2.25,"G9",0.00320000000000004,"Fly","phzC"
"GC_A123/sorted1",2.25,"G10",0.026,"Fly","phzC"
"GC_A123/sorted1",2.25,"G11",0.0168,"Fly","phzC"
"GC_A123/sorted1",2.5,"C2",-0.0155,"Fly","PAO1"
"GC_A123/sorted1",2.5,"C3",0.0123,"Fly","PAO1"
"GC_A123/sorted1",2.5,"C4",0.0222,"Fly","PAO1"
"GC_A123/sorted1",2.5,"C5",0.0286,"Fly","phzA"
"GC_A123/sorted1",2.5,"C6",0.0227,"Fly","phzA"
"GC_A123/sorted1",2.5,"C7",0.046,"Fly","phzA"
"GC_A123/sorted1",2.5,"C8",0.0441,"Fly","phzA"
"GC_A123/sorted1",2.5,"C9",0.1089,"Fly","phzB"
"GC_A123/sorted1",2.5,"C10",0.1157,"Fly","phzB"
"GC_A123/sorted1",2.5,"C11",0.1452,"Fly","phzB"
"GC_A123/sorted1",2.5,"E2",-0.0224,"Fly","plcN"
"GC_A123/sorted1",2.5,"E3",-0.0226,"Fly","plcN"
"GC_A123/sorted1",2.5,"E4",-0.0096,"Fly","plcN"
"GC_A123/sorted1",2.5,"E5",-0.0108,"Fly","hcnB"
"GC_A123/sorted1",2.5,"E6",0.024,"Fly","hcnB"
"GC_A123/sorted1",2.5,"E7",0.0392,"Fly","hcnB"
"GC_A123/sorted1",2.5,"E8",0.041,"Fly","hcnB"
"GC_A123/sorted1",2.5,"E9",0.067,"Fly","mexB"
"GC_A123/sorted1",2.5,"E10",0.0758,"Fly","mexB"
